Video ID,Segment ID,Modality,Start frame,End frame,Start time(s),End time(s),Violence Type (Video),Violence label(video),Video Type,Violence Type (Text),Texts,Memo,Violence(Sound) Type1,Sound type1,sound_start_frame1,sound_end_frame1,Violence(Sound) Type2,Sound type2,sound_start_frame2,sound_end_frame2,Violence(Sound) Type3,Sound type3,sound_start_frame3,sound_end_frame3,Violence(Sound) Type4,Sound type4,sound_start_frame4,sound_end_frame4,Violence(Sound) Type5,Sound type5,sound_start_frame5,sound_end_frame5,Violence(Sound) Type6,Sound type6,sound_start_frame6,sound_end_frame6,Violence(Sound) Type7,Sound type7,sound_start_frame7,sound_end_frame7,Violence(Sound) Type8,Sound type8,sound_start_frame8,sound_end_frame8,Violence(Sound) Type9,Sound type9,sound_start_frame9,sound_end_frame9,Violence(Sound) Type10,Sound type10,sound_start_frame10,sound_end_frame10,Violence(Sound) Type11,Sound type11,sound_start_frame11,sound_end_frame11,Filename,Segment Position
177,177_9,Unimodal(Video),1736,1990,28.96,33.2,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177_Man snatches gun from cop before her partner shoots him.mp4,9
177,177_10,Unimodal(Video),1991,2181,33.22,36.39,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177_Man snatches gun from cop before her partner shoots him.mp4,10
177,177_11,Unimodal(Video),2185,2185,36.45,36.45,none,,Others,,,White screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177_Man snatches gun from cop before her partner shoots him.mp4,11
177,177_12,Unimodal(Video),2190,2366,36.54,39.47,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177_Man snatches gun from cop before her partner shoots him.mp4,12
177,177_13,Unimodal(Video),2370,2370,39.54,39.54,non-violent,0,Others,,,White screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177_Man snatches gun from cop before her partner shoots him.mp4,13
177,177_14,Unimodal(Video),2375,3173,39.62,52.94,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177_Man snatches gun from cop before her partner shoots him.mp4,14
177,177_15,Unimodal(Video),3188,3413,53.19,56.94,violent,1,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177_Man snatches gun from cop before her partner shoots him.mp4,15
177,177_16,Unimodal(Video),3414,3572,56.96,59.59,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177_Man snatches gun from cop before her partner shoots him.mp4,16
178,178_1,Unimodal(Video),0,48,0,1.6,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",1
178,178_2,Unimodal(Video),49,382,1.63,12.73,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",2
178,178_3,"Multimodal(Video, Text)",383,798,12.77,26.6,none,,News,Violent,SHOOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",3
178,178_4,Unimodal(Video),799,842,26.63,28.07,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",4
178,178_5,"Multimodal(Video, Text)",843,959,28.1,31.97,non-violent,0,News,Violent,SHOOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",5
178,178_6,Unimodal(Video),960,1369,32,45.63,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",6
178,178_7,Unimodal(Video),1370,1454,45.67,48.47,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",7
178,178_8,"Multimodal(Video, Text)",1455,1582,48.5,52.73,non-violent,0,Bodycam,Violent,SHOOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",8
178,178_9,"Multimodal(Video, Text)",1583,1869,52.77,62.3,violent,1,Bodycam,Violent,SHOOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",9
178,178_10,"Multimodal(Video, Sound, Text)",1879,2545,62.63,84.83,non-violent,0,Bodycam,Violent,SHOOT,,Violent,Gunshot,2490,2520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",10
178,178_11,"Multimodal(Video, Text)",2546,2897,84.87,96.57,non-violent,0,News,Violent,SHOOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",11
178,178_12,"Multimodal(Video, Text)",2898,2939,96.6,97.97,violent,1,News,Violent,SHOOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",12
178,178_13,"Multimodal(Video, Text)",2950,3428,98.33,114.27,non-violent,0,News,Violent,SHOOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",13
178,178_14,Unimodal(Video),3429,3624,114.3,120.8,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178_Sacramento police release body camera footage from pursuit, shooting of domestic violence suspect.mp4",14
179,179_1,Unimodal(Video),0,1790,0,59.73,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179_He called cops while being a murder suspect #crime #police #bodycam.mp4,1
180,180_1,"Multimodal(Video, Text)",0,7,0,0.23,non-violent,0,News,Violent,BOMBING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,1
180,180_2,"Multimodal(Video, Text)",8,32,0.27,1.07,violent,1,Combination,Violent,BOMBING,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,2
180,180_3,Unimodal(Video),33,35,1.1,1.17,violent,1,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,3
180,180_4,"Multimodal(Video, Text)",36,412,1.2,13.75,violent,1,Combination,Violent,"ATTACK, ASSAULTED",News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,4
180,180_5,"Multimodal(Video, Text)",413,532,13.78,17.75,non-violent,0,Combination,Violent,"ATTACK, ASSAULTED",News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,5
180,180_6,Unimodal(Video),536,586,17.88,19.55,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,6
180,180_7,Unimodal(Video),587,746,19.59,24.89,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,7
180,180_8,"Multimodal(Video, Text)",747,1139,24.92,38,non-violent,0,News,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,8
180,180_9,"Multimodal(Video, Text)",1140,1362,38.04,45.45,violent,1,Self-filmed,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,9
180,180_10,"Multimodal(Video, Text)",1363,1404,45.48,46.85,non-violent,0,News,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,10
180,180_11,Unimodal(Video),1405,1493,46.88,49.82,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,11
180,180_12,"Multimodal(Video, Text)",1494,1538,49.85,51.32,non-violent,0,News,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,12
180,180_13,"Multimodal(Video, Text)",1539,1699,51.35,56.69,non-violent,0,Self-filmed,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,13
180,180_14,"Multimodal(Video, Text)",1700,1975,56.72,65.9,violent,1,Self-filmed,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,14
180,180_15,"Multimodal(Video, Text)",1976,2192,65.93,73.14,non-violent,0,News,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,15
180,180_16,"Multimodal(Video, Text)",2193,2434,73.17,81.21,violent,1,Self-filmed,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,16
180,180_17,"Multimodal(Video, Text)",2435,2505,81.25,83.58,non-violent,0,Self-filmed,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,17
180,180_18,"Multimodal(Video, Text)",2506,2552,83.62,85.15,non-violent,0,News,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,18
180,180_19,"Multimodal(Video, Text)",2553,2555,85.19,85.25,non-violent,0,News,Violent,ASSAULTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,19
180,180_20,Unimodal(Video),2556,2663,85.29,88.86,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,20
180,180_21,"Multimodal(Video, Text)",2664,2666,88.89,88.96,non-violent,0,News,Violent,ASSAULTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,21
180,180_22,"Multimodal(Video, Text)",2667,3055,88.99,101.94,non-violent,0,News,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,22
180,180_23,"Multimodal(Video, Text)",3056,3226,101.97,107.64,violent,1,Self-filmed,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,23
180,180_24,"Multimodal(Video, Text)",3227,3492,107.67,116.52,non-violent,0,Self-filmed,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,24
180,180_25,"Multimodal(Video, Text)",3493,4151,116.55,138.51,non-violent,0,News,Violent,"ATTACK, ASSAULTED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180_IMPD investigating video of brutal beating.mp4,25
181,181_1,Unimodal(Video),0,462,0,15.42,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,1
181,181_2,Unimodal(Video),468,538,15.62,17.95,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,2
181,181_3,"Multimodal(Video, Text)",543,592,18.12,19.75,non-violent,0,News,Violent,FATALLY BEATING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,3
181,181_4,"Multimodal(Video, Text)",593,866,19.79,28.9,violent,1,Bodycam,Violent,FATALLY BEATING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,4
181,181_5,"Multimodal(Video, Text)",867,1040,28.93,34.7,non-violent,0,Bodycam,Violent,FATALLY BEATING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,5
181,181_6,"Multimodal(Video, Text)",1041,1260,34.73,42.04,non-violent,0,News,Violent,FATALLY BEATING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,6
181,181_7,"Multimodal(Video, Text)",1268,1683,42.31,56.16,non-violent,0,Bodycam,Violent,FATALLY BEATING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,7
181,181_8,"Multimodal(Video, Text)",1684,1723,56.19,57.49,violent,1,Bodycam,Violent,FATALLY BEATING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,8
181,181_9,"Multimodal(Video, Text)",1724,1842,57.52,61.46,non-violent,0,News,Violent,FATALLY BEATING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,9
181,181_10,"Multimodal(Video, Text)",1843,1924,61.49,64.2,non-violent,0,Bodycam,Violent,FATALLY BEATING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,10
181,181_11,"Multimodal(Video, Text)",1925,1952,64.23,65.13,non-violent,0,News,Violent,FATALLY BEATING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,11
181,181_12,Unimodal(Video),1953,2216,65.16,73.94,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,12
181,181_13,"Multimodal(Video, Text)",2217,2219,73.97,74.04,none,,News,Violent,FATALLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,13
181,181_14,"Multimodal(Video, Text)",2220,2399,74.07,80.05,none,,News,Violent,"FATALLY, BEATING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,14
181,181_15,"Multimodal(Video, Text)",2400,3024,80.08,100.9,none,,News,Violent,"FATALLY, BEATING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,15
181,181_16,"Multimodal(Video, Text)",3025,3254,100.93,108.57,non-violent,0,News,Violent,"FATALLY, BEATING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,16
181,181_17,Unimodal(Video),3255,3777,108.61,126.03,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181_New video shows prison officers' fatal beating of New York inmate.mp4,17
182,182_1,"Multimodal(Video, Text)",0,7,0,0.23,non-violent,0,News,Violent,ARRESTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182_Cameras capture brutal beating of man by police.mp4,1
182,182_2,Unimodal(Video),8,34,0.27,1.13,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182_Cameras capture brutal beating of man by police.mp4,2
182,182_3,Unimodal(Video),35,474,1.17,15.82,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182_Cameras capture brutal beating of man by police.mp4,3
182,182_4,Unimodal(Video),475,696,15.85,23.22,violent,1,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182_Cameras capture brutal beating of man by police.mp4,4
182,182_5,Unimodal(Video),703,1804,23.46,60.19,violent,1,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182_Cameras capture brutal beating of man by police.mp4,5
183,183_1,Unimodal(Video),0,190,0,6.34,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1
183,183_2,Unimodal(Video),194,337,6.47,11.24,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,2
183,183_3,Unimodal(Video),345,414,11.51,13.81,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,3
183,183_4,Unimodal(Video),418,575,13.95,19.19,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,4
183,183_5,Unimodal(Video),582,1020,19.42,34.03,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,5
183,183_6,Unimodal(Video),1027,1164,34.27,38.84,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,6
183,183_7,Unimodal(Video),1170,1437,39.04,47.95,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,7
183,183_8,Unimodal(Video),1444,1578,48.18,52.65,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,8
183,183_9,Unimodal(Video),1585,1724,52.89,57.52,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,9
183,183_10,Unimodal(Video),1734,1890,57.86,63.06,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,10
183,183_11,Unimodal(Video),1899,2192,63.36,73.14,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,11
183,183_12,Unimodal(Video),2202,2400,73.47,80.08,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,12
183,183_13,Unimodal(Video),2409,2602,80.38,86.82,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,13
183,183_14,Unimodal(Video),2611,2692,87.12,89.82,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,14
183,183_15,Unimodal(Video),2702,2934,90.16,97.9,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,15
183,183_16,Unimodal(Video),2944,3029,98.23,101.07,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,16
184,184_1,"Multimodal(Video, Text)",0,5,0,0.17,non-violent,0,Combination,Violent,ARREST,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,1
184,184_2,"Multimodal(Video, Text)",6,59,0.2,1.97,non-violent,0,Combination,Violent,"BEATING, ARREST",News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,2
184,184_3,"Multimodal(Video, Text)",60,84,2,2.8,violent,1,Combination,Violent,"BEATING, ARREST",News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,3
184,184_4,"Multimodal(Video, Text)",85,89,2.84,2.97,non-violent,0,News,Violent,"BEATING, ARREST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,4
184,184_5,"Multimodal(Video, Text)",90,314,3,10.48,non-violent,0,Combination,Violent,"BEATING, ARREST",News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,5
184,184_6,"Multimodal(Video, Text)",315,737,10.51,24.59,non-violent,0,News,Violent,"BEATING, ARREST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,6
184,184_7,Unimodal(Video),738,1014,24.62,33.83,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,7
184,184_8,"Multimodal(Video, Text)",1015,1018,33.87,33.97,non-violent,0,News,Violent,Arrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,8
184,184_9,"Multimodal(Video, Text)",1019,1212,34,40.44,non-violent,0,News,Violent,"Beating, Arrest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,9
184,184_10,Unimodal(Video),1213,1241,40.47,41.41,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,10
184,184_11,Unimodal(Video),1242,1350,41.44,45.05,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,11
184,184_12,Unimodal(Video),1351,1427,45.08,47.61,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,12
184,184_13,Unimodal(Video),1440,2347,48.05,78.31,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,13
184,184_14,Unimodal(Video),2348,2567,78.34,85.65,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,14
184,184_15,Unimodal(Video),2568,2676,85.69,89.29,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,15
184,184_16,Unimodal(Video),2677,2743,89.32,91.52,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,16
184,184_17,Unimodal(Video),2744,3061,91.56,102.14,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,17
184,184_18,Unimodal(Video),3062,3173,102.17,105.87,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,18
184,184_19,Unimodal(Video),3174,3225,105.91,107.61,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,19
184,184_20,Unimodal(Video),3226,3273,107.64,109.21,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,20
184,184_21,"Multimodal(Video, Text)",3274,3274,109.24,109.24,non-violent,0,News,Violent,Arrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,21
184,184_22,"Multimodal(Video, Text)",3275,3277,109.28,109.34,non-violent,0,News,Violent,Arrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,22
