Video ID,Segment ID,Modality,Start frame,End frame,Duration(frames),Start time(s),End time(s),Duration(s),Violence Type (Video),Violence label(video),Video Type,Violence Type (Text),Texts,Memo,Violence(Sound) Type1,Sound type1,sound_start_frame1,sound_end_frame1,Violence(Sound) Type2,Sound type2,sound_start_frame2,sound_end_frame2,Violence(Sound) Type3,Sound type3,sound_start_frame3,sound_end_frame3,Violence(Sound) Type4,Sound type4,sound_start_frame4,sound_end_frame4,Violence(Sound) Type5,Sound type5,sound_start_frame5,sound_end_frame5,Violence(Sound) Type6,Sound type6,sound_start_frame6,sound_end_frame6,Violence(Sound) Type7,Sound type7,sound_start_frame7,sound_end_frame7,Violence(Sound) Type8,Sound type8,sound_start_frame8,sound_end_frame8,Violence(Sound) Type9,Sound type9,sound_start_frame9,sound_end_frame9,Violence(Sound) Type10,Sound type10,sound_start_frame10,sound_end_frame10,Violence(Sound) Type11,Sound type11,sound_start_frame11,sound_end_frame11,Filename,Segment Position
202,202_8,Unimodal(Video),1894,1945,52,63.2,64.9,1.7,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",8
202,202_9,"Multimodal(Video, Text)",1946,1948,3,64.93,65,0.07,non-violent,0,News,Violent,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",9
202,202_10,"Multimodal(Video, Text)",1949,1956,8,65.03,65.27,0.24,non-violent,0,News,Violent,"DEAD, VIOLENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",10
202,202_11,"Multimodal(Video, Text)",1957,3056,1100,65.3,101.97,36.67,non-violent,0,News,Violent,"DEAD, VIOLENT, CRASH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",11
202,202_12,"Multimodal(Video, Text)",3057,3057,1,102,102,0,non-violent,0,News,Violent,"VIOLENT, CRASH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",12
202,202_13,"Multimodal(Video, Text)",3058,3058,1,102.04,102.04,0,non-violent,0,News,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",13
202,202_14,Unimodal(Video),3059,3199,141,102.07,106.74,4.67,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",14
202,202_15,"Multimodal(Video, Text)",3200,3202,3,106.77,106.84,0.07,non-violent,0,News,Violent,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",15
202,202_16,"Multimodal(Video, Text)",3203,3210,8,106.87,107.11,0.24,non-violent,0,News,Violent,"DEAD, VIOLENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",16
202,202_17,"Multimodal(Video, Text)",3211,4115,905,107.14,137.3,30.16,non-violent,0,News,Violent,"DEAD, VIOLENT, CRASH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",17
202,202_18,"Multimodal(Video, Text)",4116,4117,2,137.34,137.37,0.03,non-violent,0,News,Violent,"DEAD, VIOLENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",18
202,202_19,"Multimodal(Video, Text)",4118,4122,5,137.4,137.54,0.14,non-violent,0,News,Violent,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",19
202,202_20,Unimodal(Video),4123,4325,203,137.57,144.31,6.74,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202_Domestic violence suspect and innocent driver killed in violent crash, police say.mp4",20
203,203_1,Unimodal(Video),0,4865,4866,0,162.33,162.33,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203_Woman shot, killed in possible domestic violence incident, deputies say.mp4",1
204,204_1,Unimodal(Video),0,8,9,0,0.27,0.27,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,1
204,204_2,"Multimodal(Video, Text)",9,39,31,0.3,1.3,1,none,,News,Violent,VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,2
204,204_3,"Multimodal(Video, Text)",40,378,339,1.33,12.61,11.28,non-violent,0,News,Violent,VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,3
204,204_4,Unimodal(Video),391,539,149,13.05,17.98,4.93,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,4
204,204_5,"Multimodal(Video, Text)",540,845,306,18.02,28.19,10.17,non-violent,0,News,Violent,VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,5
204,204_6,Unimodal(Video),846,997,152,28.23,33.27,5.04,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,6
204,204_7,"Multimodal(Video, Text)",998,1391,394,33.3,46.41,13.11,non-violent,0,News,Violent,VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,7
204,204_8,Unimodal(Video),1392,1543,152,46.45,51.48,5.03,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,8
204,204_9,"Multimodal(Video, Text)",1544,2229,686,51.52,74.37,22.85,non-violent,0,News,Violent,VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,9
204,204_10,Unimodal(Video),2230,2370,141,74.41,79.08,4.67,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,10
204,204_11,"Multimodal(Video, Text)",2371,4621,2251,79.11,154.19,75.08,non-violent,0,News,Violent,VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,11
204,204_12,Unimodal(Video),4622,4626,5,154.22,154.35,0.13,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204_Local advocates address concerns following violent incident this past weekend involving young people.mp4,12
205,205_1,Unimodal(Video),5,271,267,0.17,9.04,8.87,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,1
205,205_2,Unimodal(Video),272,397,126,9.08,13.25,4.17,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,2
205,205_3,Unimodal(Video),398,466,69,13.28,15.55,2.27,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,3
205,205_4,Unimodal(Video),471,471,1,15.72,15.72,0,none,,Others,,,White screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,4
205,205_5,Unimodal(Video),476,561,86,15.88,18.72,2.84,violent,1,CCTV,,,White screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,5
205,205_6,Unimodal(Video),570,649,80,19.02,21.65,2.63,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,6
205,205_7,Unimodal(Video),658,806,149,21.96,26.89,4.93,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,7
205,205_8,Unimodal(Video),817,822,6,27.26,27.43,0.17,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,8
205,205_9,Unimodal(Video),830,1669,840,27.69,55.69,28,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,9
205,205_10,Unimodal(Video),1670,1786,117,55.72,59.59,3.87,violent,1,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,10
205,205_11,Unimodal(Video),1787,1876,90,59.63,62.6,2.97,non-violent,0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,11
205,205_12,Unimodal(Video),1877,2010,134,62.63,67.07,4.44,violent,1,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,12
205,205_13,Unimodal(Video),2011,2079,69,67.1,69.37,2.27,non-violent,0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,13
205,205_14,Unimodal(Video),2080,2238,159,69.4,74.67,5.27,violent,1,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,14
205,205_15,Unimodal(Video),2239,2287,49,74.71,76.31,1.6,non-violent,0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,15
205,205_16,Unimodal(Video),2288,2440,153,76.34,81.41,5.07,violent,1,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,16
205,205_17,Unimodal(Video),2441,2498,58,81.45,83.35,1.9,non-violent,0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,17
205,205_18,Unimodal(Video),2499,2650,152,83.38,88.42,5.04,violent,1,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,18
205,205_19,Unimodal(Video),2651,2706,56,88.45,90.29,1.84,non-violent,0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,19
205,205_20,Unimodal(Video),2707,2847,141,90.32,94.99,4.67,violent,1,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,20
205,205_21,Unimodal(Video),2848,2922,75,95.03,97.5,2.47,non-violent,0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,21
205,205_22,Unimodal(Video),2923,3074,152,97.53,102.57,5.04,violent,1,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,22
205,205_23,Unimodal(Video),3075,3124,50,102.6,104.24,1.64,non-violent,0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,23
205,205_24,Unimodal(Video),3125,3272,148,104.27,109.18,4.91,violent,1,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,24
205,205_25,Unimodal(Video),3273,3346,74,109.21,111.64,2.43,non-violent,0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,25
205,205_26,Unimodal(Video),3347,3484,138,111.68,116.25,4.57,violent,1,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,26
205,205_27,Unimodal(Video),3485,3505,21,116.28,116.95,0.67,non-violent,0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,27
205,205_28,Unimodal(Video),3513,3925,413,117.22,130.96,13.74,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Secret Service confirms authenticity of officer altercation video outside Obama?€?s home.mp4,28
206,206_1,Unimodal(Video),0,95,96,0,3.17,3.17,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206_Arrest made after security cameras read suspect license plate.mp4,1
206,206_2,Unimodal(Video),101,2931,2831,3.37,97.8,94.43,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206_Arrest made after security cameras read suspect license plate.mp4,2
206,206_3,Unimodal(Video),2932,3064,133,97.83,102.24,4.41,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206_Arrest made after security cameras read suspect license plate.mp4,3
206,206_4,Unimodal(Video),3065,4680,1616,102.27,156.16,53.89,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206_Arrest made after security cameras read suspect license plate.mp4,4
207,207_1,Unimodal(Video),0,806,807,0,26.89,26.89,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207_Charlotte Protesters Explain Why They've Taken To The Streets  NBC News.mp4,1
207,207_2,"Multimodal(Video, Text)",807,894,88,26.93,29.83,2.9,non-violent,0,News,Violent,VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207_Charlotte Protesters Explain Why They've Taken To The Streets  NBC News.mp4,2
207,207_3,Unimodal(Video),895,1754,860,29.86,58.53,28.67,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207_Charlotte Protesters Explain Why They've Taken To The Streets  NBC News.mp4,3
207,207_4,Unimodal(Video),1755,2135,381,58.56,71.24,12.68,violent,1,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207_Charlotte Protesters Explain Why They've Taken To The Streets  NBC News.mp4,4
207,207_5,Unimodal(Video),2136,2383,248,71.27,79.51,8.24,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207_Charlotte Protesters Explain Why They've Taken To The Streets  NBC News.mp4,5
207,207_6,Unimodal(Video),2384,2766,383,79.55,92.29,12.74,violent,1,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207_Charlotte Protesters Explain Why They've Taken To The Streets  NBC News.mp4,6
207,207_7,Unimodal(Video),2767,3470,704,92.33,115.78,23.45,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207_Charlotte Protesters Explain Why They've Taken To The Streets  NBC News.mp4,7
207,207_8,Unimodal(Video),3476,3527,52,115.98,117.68,1.7,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207_Charlotte Protesters Explain Why They've Taken To The Streets  NBC News.mp4,8
207,207_9,Unimodal(Video),3528,3529,2,117.72,117.75,0.03,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207_Charlotte Protesters Explain Why They've Taken To The Streets  NBC News.mp4,9
207,207_10,Unimodal(Video),3530,3977,448,117.78,132.7,14.92,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207_Charlotte Protesters Explain Why They've Taken To The Streets  NBC News.mp4,10
208,208_1,Unimodal(Video),0,132,133,0,4.4,4.4,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,1
208,208_2,Unimodal(Video),139,238,100,4.63,7.93,3.3,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,2
208,208_3,Unimodal(Video),247,280,34,8.23,9.33,1.1,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,3
208,208_4,"Multimodal(Video, Text)",281,283,3,9.37,9.43,0.06,non-violent,0,CCTV,Violent,HUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,4
208,208_5,"Multimodal(Video, Text)",284,433,150,9.47,14.43,4.96,non-violent,0,CCTV,Violent,"HUNT, KILLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,5
208,208_6,"Multimodal(Video, Text)",439,487,49,14.63,16.23,1.6,non-violent,0,News,Violent,"HUNT, KILLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,6
208,208_7,Unimodal(Video),488,621,134,16.27,20.7,4.43,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,7
208,208_8,"Multimodal(Video, Text)",622,623,2,20.73,20.77,0.04,non-violent,0,News,Violent,HUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,8
208,208_9,"Multimodal(Video, Text)",624,954,331,20.8,31.8,11,non-violent,0,News,Violent,"HUNT, KILLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,9
208,208_10,"Multimodal(Video, Text)",960,1012,53,32,33.73,1.73,non-violent,0,News,Violent,"HUNT, KILLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,10
208,208_11,"Multimodal(Video, Text)",1018,1455,438,33.93,48.5,14.57,violent,1,CCTV,Violent,"HUNT, KILLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,11
208,208_12,"Multimodal(Video, Text)",1456,2031,576,48.53,67.7,19.17,non-violent,0,News,Violent,"HUNT, KILLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,12
208,208_13,Unimodal(Video),2032,2037,6,67.73,67.9,0.17,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,13
208,208_14,"Multimodal(Video, Text)",2038,2044,7,67.93,68.13,0.2,non-violent,0,News,Violent,HUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,14
208,208_15,"Multimodal(Video, Text)",2045,2189,145,68.17,72.97,4.8,non-violent,0,News,Violent,"HUNT, SERIAL KILLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,15
208,208_16,"Multimodal(Video, Text)",2190,2283,94,73,76.1,3.1,non-violent,0,CCTV,Violent,"HUNT, SERIAL KILLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,16
208,208_17,"Multimodal(Video, Text)",2284,2492,209,76.13,83.07,6.94,non-violent,0,News,Violent,"HUNT, SERIAL KILLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,17
208,208_18,"Multimodal(Video, Text)",2503,2571,69,83.43,85.7,2.27,non-violent,0,CCTV,Violent,"HUNT, SERIAL KILLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,18
208,208_19,"Multimodal(Video, Text)",2572,2616,45,85.73,87.2,1.47,non-violent,0,News,Violent,"HUNT, SERIAL KILLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,19
208,208_20,Unimodal(Video),2617,2678,62,87.23,89.27,2.04,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,20
208,208_21,Unimodal(Video),2679,2785,107,89.3,92.83,3.53,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,21
208,208_22,Unimodal(Video),2790,3138,349,93,104.6,11.6,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,22
208,208_23,Unimodal(Video),3139,3140,2,104.63,104.67,0.04,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,23
208,208_24,Unimodal(Video),3141,3588,448,104.7,119.6,14.9,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Tampa Police New Video Potentially Shows Tampa Serial Killer Running From Scene  NBC Nightly News.mp4,24
209,209_1,Unimodal(Video),0,3,4,0,0.1,0.1,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209_Chicago Violence Boils Over During Fourth of July Weekend  NBC Nightly News.mp4,1
209,209_2,"Multimodal(Video, Text)",4,471,468,0.13,15.7,15.57,non-violent,0,News,Violent,UNDER THE GUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209_Chicago Violence Boils Over During Fourth of July Weekend  NBC Nightly News.mp4,2
209,209_3,Unimodal(Video),472,1093,622,15.73,36.43,20.7,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209_Chicago Violence Boils Over During Fourth of July Weekend  NBC Nightly News.mp4,3
209,209_4,"Multimodal(Video, Text)",1103,1213,111,36.77,40.43,3.66,non-violent,0,News,Violent,GUNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209_Chicago Violence Boils Over During Fourth of July Weekend  NBC Nightly News.mp4,4
209,209_5,Unimodal(Video),1214,3341,2128,40.47,111.37,70.9,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209_Chicago Violence Boils Over During Fourth of July Weekend  NBC Nightly News.mp4,5
209,209_6,Unimodal(Video),3342,3343,2,111.4,111.43,0.03,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209_Chicago Violence Boils Over During Fourth of July Weekend  NBC Nightly News.mp4,6
